disease,name,database,n_raw_terms,n_retained_terms,n_missing_old,n_missing_new,n_obsolete,n_out_of_domain,n_ic_changed,n_pairs,n_informative_pairs,n_root_only_pairs,n_pairs_changed,n_pairs_abs_delta_gt_0.01,n_pairs_abs_delta_gt_0.1,mean_abs_dlin,max_abs_dlin,status
OMIM:618090,Neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum,OMIM,23,23,0,0,0,0,19,253,191,62,191,14,0,0.002256,0.019513,RANKABLE
OMIM:609823,"Deafness, autosomal recessive 28",OMIM,1,1,0,0,0,0,0,0,0,0,0,0,0,,,TERM_ONLY
OMIM:620269,"Leukodystrophy, hypomyelinating, 26, with chondrodysplasia",OMIM,29,29,0,0,0,0,20,406,124,282,124,0,0,0.001427,0.002278,RANKABLE
OMIM:305550,Fingerprint body myopathy,OMIM,2,2,0,0,0,0,2,1,0,1,0,0,0,,,NO_INFORMATIVE_PAIRS
OMIM:300428,"Intellectual developmental disorder, X-linked 2",OMIM,7,7,0,0,0,0,4,21,4,17,4,0,0,0.000744,0.001483,RANKABLE
OMIM:616917,"Neurodevelopmental disorder with or without hypotonia, seizures, and cerebellar atrophy",OMIM,15,15,0,0,0,0,12,105,56,49,56,0,0,0.001225,0.004006,RANKABLE
OMIM:301050,"Alport syndrome, X-linked",OMIM,20,20,0,0,0,0,13,190,39,151,39,0,0,0.001340,0.004908,RANKABLE
OMIM:618084,Peeling skin syndrome 6,OMIM,6,6,0,0,0,0,4,15,15,0,15,1,0,0.003816,0.028444,RANKABLE
OMIM:614866,Peroxisome biogenesis disorder 5A (Zellweger),OMIM,81,81,0,0,0,0,48,3240,358,2882,358,6,0,0.001899,0.066709,RANKABLE
OMIM:188800,"Tibial torsion, bilateral medial",OMIM,3,3,0,0,0,0,3,3,3,0,3,0,0,0.001660,0.002129,RANKABLE
OMIM:187500,Tetralogy of Fallot,OMIM,5,5,0,0,0,0,3,10,1,9,1,0,0,0.000379,0.000379,RANKABLE
OMIM:151620,"Lichen planus, familial",OMIM,1,1,0,0,0,0,1,0,0,0,0,0,0,,,TERM_ONLY
OMIM:616042,"Deafness, autosomal recessive 103",OMIM,3,3,0,0,0,0,2,3,3,0,3,0,0,0.000460,0.000651,RANKABLE
OMIM:619371,"Cardiomyopathy, dilated, 2D",OMIM,11,11,0,0,0,0,3,55,55,0,55,0,0,0.000810,0.005373,RANKABLE
OMIM:609162,"Czech dysplasia, Metatarsal type",OMIM,19,19,0,0,0,0,12,171,120,51,120,0,0,0.001730,0.002308,RANKABLE
OMIM:616724,"Tooth agenesis, selective, 7",OMIM,2,2,0,0,0,0,0,1,1,0,1,0,0,0.002300,0.002300,RANKABLE
OMIM:118220,"Charcot-Marie-Tooth disease, demyelinating, type 1A",OMIM,22,22,0,0,0,0,12,231,92,139,92,0,0,0.001152,0.002863,RANKABLE
OMIM:620296,Autoinflammation with pulmonary and cutaneous vasculitis,OMIM,10,10,0,0,0,0,7,45,16,29,16,1,0,0.002737,0.029015,RANKABLE
OMIM:618709,Neurodevelopmental disorder with nonspecific brain abnormalities and with or without seizures,OMIM,18,18,0,0,0,0,17,153,99,54,99,0,0,0.001200,0.008019,RANKABLE
OMIM:604320,"Spinal muscular atrophy, distal, autosomal recessive, 1",OMIM,30,30,0,0,0,0,21,435,82,353,82,0,0,0.000890,0.005499,RANKABLE
OMIM:613884,Chromosome 13q14 deletion syndrome,OMIM,37,37,0,0,0,0,19,666,111,555,111,0,0,0.001076,0.004703,RANKABLE
OMIM:612556,Adiponectin deficiency,OMIM,4,4,0,0,0,0,2,6,1,5,1,0,0,0.002569,0.002569,RANKABLE
OMIM:616730,"Nephrotic syndrome, type 11",OMIM,25,25,0,0,0,0,13,300,67,233,67,0,0,0.001097,0.009253,RANKABLE
OMIM:620282,Immunodeficiency 109 with lymphoproliferation,OMIM,15,15,0,0,0,0,5,105,70,35,70,49,14,0.061744,0.317922,RANKABLE
OMIM:234000,Factor XII deficiency,OMIM,3,3,0,0,0,0,0,3,3,0,3,0,0,0.000290,0.000290,RANKABLE
OMIM:610427,"Cone-Rod synaptic disorder, congenital nonprogressive",OMIM,7,7,0,0,0,0,4,21,21,0,21,0,0,0.000646,0.002209,RANKABLE
OMIM:616056,Developmental and epileptic encephalopathy 26,OMIM,12,12,0,0,0,0,6,66,55,11,55,0,0,0.001388,0.001652,RANKABLE
OMIM:619365,Megacystis-microcolon-intestinal hypoperistalsis syndrome 4,OMIM,10,10,0,0,0,0,8,45,9,36,9,2,0,0.006251,0.025814,RANKABLE
OMIM:614899,"Deafness, autosomal recessive 93",OMIM,1,1,0,0,0,0,1,0,0,0,0,0,0,,,TERM_ONLY
OMIM:247950,Lysine malabsorption syndrome,OMIM,4,4,0,0,0,0,2,6,1,5,1,0,0,0.003659,0.003659,RANKABLE
OMIM:230500,"GM1-gangliosidosis, type I",OMIM,35,35,0,0,0,0,21,595,115,480,115,1,0,0.001476,0.027189,RANKABLE
OMIM:258870,Gyrate atrophy of choroid and retina with or without ornithinemia,OMIM,11,11,0,0,0,0,9,55,29,26,29,1,0,0.002120,0.010246,RANKABLE
OMIM:306930,Hemopoietic proliferation,OMIM,1,1,0,0,0,0,1,0,0,0,0,0,0,,,TERM_ONLY
OMIM:617360,"Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder",OMIM,65,65,0,0,0,0,33,2080,487,1593,487,3,0,0.000883,0.024440,RANKABLE
OMIM:615577,"Immunodeficiency, common variable, 10",OMIM,24,24,0,0,0,0,12,276,120,156,120,99,16,0.040295,0.309580,RANKABLE
OMIM:614669,Auriculocondylar syndrome 2,OMIM,28,28,0,0,0,0,14,378,109,269,109,0,0,0.000571,0.001892,RANKABLE
OMIM:613660,Cone-rod dystrophy 15,OMIM,8,8,0,0,0,0,6,28,28,0,28,0,0,0.001393,0.002289,RANKABLE
OMIM:609638,"Epidermolysis bullosa, lethal acantholytic",OMIM,15,15,0,0,0,0,8,105,43,62,43,0,0,0.001269,0.002018,RANKABLE
OMIM:617406,Bardet-Biedl syndrome 21,OMIM,18,18,0,0,0,0,12,153,47,106,47,7,0,0.004192,0.041225,RANKABLE
OMIM:618721,"Epileptic encephalopathy, early infantile, 82",OMIM,18,18,0,0,0,0,14,153,60,93,60,0,0,0.001166,0.005953,RANKABLE
OMIM:150270,Laryngeal adductor paralysis,OMIM,2,2,0,0,0,0,2,1,0,1,0,0,0,,,NO_INFORMATIVE_PAIRS
OMIM:617412,"Brachycephaly, trichomegaly, and developmental delay",OMIM,28,28,0,0,0,0,16,378,149,229,149,0,0,0.000583,0.004581,RANKABLE
OMIM:604308,Mass syndrome,OMIM,10,10,0,0,0,0,5,45,6,39,6,0,0,0.001127,0.001905,RANKABLE
OMIM:613674,Vesicoureteral reflux 3,OMIM,9,9,0,0,0,0,2,36,21,15,21,0,0,0.000791,0.001080,RANKABLE
OMIM:603467,"Fanconi anemia, complementation group F",OMIM,34,34,0,0,0,0,22,561,51,510,51,1,0,0.001549,0.025408,RANKABLE
OMIM:613112,"Macrothrombocytopenia, autosomal dominant, tubb1-related",OMIM,2,2,0,0,0,0,1,1,1,0,1,0,0,0.000932,0.000932,RANKABLE
OMIM:611705,Congenital myopathy 5 with cardiomyopathy,OMIM,23,23,0,0,0,0,13,253,88,165,88,0,0,0.000737,0.002363,RANKABLE
ORPHA:79414,Woolly hair nevus,ORPHA,12,12,0,0,0,0,5,66,16,50,16,0,0,0.000684,0.001504,RANKABLE
ORPHA:397,Giant cell arteritis,ORPHA,69,69,0,0,0,0,44,2346,205,2141,205,28,0,0.003893,0.030433,RANKABLE
ORPHA:199310,Tetragametic chimerism syndrome,ORPHA,17,17,0,0,0,0,10,136,68,68,68,0,0,0.001158,0.001593,RANKABLE
ORPHA:399,Huntington disease,ORPHA,52,52,0,0,0,0,30,1326,993,333,993,0,0,0.001221,0.002864,RANKABLE
ORPHA:394,Homocystinuria due to cystathionine beta-synthase deficiency,ORPHA,62,62,0,0,0,0,46,1891,327,1564,327,5,0,0.001516,0.023783,RANKABLE
ORPHA:393,"46,XX testicular difference of sex development",ORPHA,4,4,0,0,0,0,2,6,6,0,6,0,0,0.001410,0.001506,RANKABLE
ORPHA:396,Chronic hiccup,ORPHA,8,8,0,0,0,0,5,28,3,25,3,0,0,0.000919,0.000977,RANKABLE
ORPHA:395,Homocystinuria due to methylene tetrahydrofolate reductase deficiency,ORPHA,50,50,0,0,0,0,41,1225,584,641,584,0,0,0.001202,0.004372,RANKABLE
ORPHA:392,Holt-Oram syndrome,ORPHA,29,29,0,0,0,0,22,406,208,198,208,0,0,0.001506,0.003375,RANKABLE
ORPHA:199318,15q13.3 microdeletion syndrome,ORPHA,21,21,0,0,0,0,13,210,51,159,51,0,0,0.001266,0.008019,RANKABLE
ORPHA:391,Classic Hodgkin lymphoma,ORPHA,32,32,0,0,0,0,24,496,64,432,64,23,0,0.009790,0.036790,RANKABLE
ORPHA:231137,Silver-Russell syndrome due to 7p11.2p13 microduplication,ORPHA,29,29,0,0,0,0,11,406,103,303,103,0,0,0.000633,0.003324,RANKABLE
ORPHA:1401,CHAND syndrome,ORPHA,18,18,0,0,0,0,8,153,39,114,39,0,0,0.000474,0.001518,RANKABLE
ORPHA:240094,Progressive supranuclear palsy-pure akinesia with gait freezing syndrome,ORPHA,19,19,0,0,0,0,7,171,108,63,108,0,0,0.001271,0.001548,RANKABLE
ORPHA:2736,Lethal omphalocele-cleft palate syndrome,ORPHA,8,8,0,0,0,0,5,28,11,17,11,0,0,0.000625,0.001600,RANKABLE
ORPHA:1406,Charlie M syndrome,ORPHA,16,16,0,0,0,0,11,120,37,83,37,0,0,0.001103,0.002486,RANKABLE
ORPHA:2730,Postaxial tetramelic oligodactyly,ORPHA,4,4,0,0,0,0,4,6,6,0,6,0,0,0.002192,0.002508,RANKABLE
ORPHA:2732,Olivopontocerebellar atrophy-deafness syndrome,ORPHA,14,14,0,0,0,0,13,91,34,57,34,0,0,0.001236,0.002454,RANKABLE
ORPHA:79403,Junctional epidermolysis bullosa with pyloric atresia,ORPHA,21,21,0,0,0,0,14,210,58,152,58,1,0,0.001861,0.033875,RANKABLE
ORPHA:199302,Isolated cleft lip,ORPHA,18,18,0,0,0,0,9,153,24,129,24,0,0,0.000879,0.002368,RANKABLE
ORPHA:99013,Spastic paraplegia type 7,ORPHA,30,30,0,0,0,0,22,435,150,285,150,1,0,0.001357,0.010037,RANKABLE
ORPHA:79404,Severe generalized junctional epidermolysis bullosa,ORPHA,61,61,0,0,0,0,43,1830,250,1580,250,15,5,0.005131,0.181773,RANKABLE
ORPHA:79405,Junctional epidermolysis bullosa inversa,ORPHA,12,12,0,0,0,0,8,66,40,26,40,0,0,0.001276,0.002734,RANKABLE
ORPHA:99014,X-linked Charcot-Marie-Tooth disease type 5,ORPHA,19,19,0,0,0,0,18,171,72,99,72,0,0,0.001254,0.002099,RANKABLE
ORPHA:389,Langerhans cell histiocytosis,ORPHA,27,27,0,0,0,0,20,351,34,317,34,13,0,0.011486,0.048157,RANKABLE
ORPHA:477814,Progressive microcephaly-seizures-cortical blindness-developmental delay syndrome,ORPHA,22,22,0,0,0,0,14,231,36,195,36,3,0,0.003587,0.036911,RANKABLE
ORPHA:388,Hirschsprung disease,ORPHA,19,19,0,0,0,0,14,171,74,97,74,19,0,0.009068,0.053076,RANKABLE
ORPHA:79406,Late-onset junctional epidermolysis bullosa,ORPHA,11,11,0,0,0,0,7,55,39,16,39,0,0,0.001236,0.001915,RANKABLE
ORPHA:99015,Spastic paraplegia type 2,ORPHA,17,17,0,0,0,0,15,136,43,93,43,0,0,0.001318,0.004061,RANKABLE
ORPHA:231140,Silver-Russell syndrome due to an imprinting defect of 11p15,ORPHA,28,28,0,0,0,0,19,378,66,312,66,0,0,0.001105,0.004661,RANKABLE
ORPHA:231147,Silver-Russell syndrome due to maternal uniparental disomy of chromosome 11,ORPHA,20,20,0,0,0,0,16,190,26,164,26,0,0,0.000993,0.002733,RANKABLE
ORPHA:382,Guanidinoacetate methyltransferase deficiency,ORPHA,22,22,0,0,0,0,17,231,210,21,210,0,0,0.001464,0.003324,RANKABLE
ORPHA:477817,PMP22-RAI1 contiguous gene duplication syndrome,ORPHA,46,46,0,0,0,0,28,1035,182,853,182,0,0,0.001180,0.003252,RANKABLE
ORPHA:79408,"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form",ORPHA,54,54,0,0,0,0,32,1431,186,1245,186,19,5,0.009381,0.538845,RANKABLE
ORPHA:79409,Recessive dystrophic epidermolysis bullosa inversa,ORPHA,20,20,0,0,0,0,12,190,51,139,51,0,0,0.001121,0.001915,RANKABLE
ORPHA:384,Huriez syndrome,ORPHA,7,7,0,0,0,0,4,21,21,0,21,0,0,0.001322,0.001923,RANKABLE
ORPHA:231144,Silver-Russell syndrome due to 11p15 microduplication,ORPHA,19,19,0,0,0,0,10,171,37,134,37,0,0,0.001051,0.004581,RANKABLE
ORPHA:2719,"Oculocerebral hypopigmentation syndrome, Cross type",ORPHA,45,45,0,0,0,0,34,990,189,801,189,0,0,0.001183,0.002971,RANKABLE
ORPHA:381,Griscelli syndrome,ORPHA,36,36,0,0,0,0,31,630,119,511,119,22,0,0.006726,0.056295,RANKABLE
ORPHA:380,Greig cephalopolysyndactyly syndrome,ORPHA,22,22,0,0,0,0,14,231,109,122,109,1,0,0.001710,0.024187,RANKABLE
ORPHA:199306,Cleft lip/palate,ORPHA,21,21,0,0,0,0,11,210,77,133,77,3,0,0.001517,0.023567,RANKABLE
ORPHA:2722,Odonto-onycho dysplasia-alopecia syndrome,ORPHA,11,11,0,0,0,0,9,55,31,24,31,0,0,0.001026,0.002645,RANKABLE
ORPHA:220497,Joubert syndrome with renal defect,ORPHA,36,36,0,0,0,0,26,630,141,489,141,0,0,0.001007,0.004372,RANKABLE
ORPHA:2724,Odontomatosis-aortae esophagus stenosis syndrome,ORPHA,6,6,0,0,0,0,5,15,6,9,6,3,0,0.021127,0.057412,RANKABLE
ORPHA:240085,Progressive supranuclear palsy-predominant parkinsonism syndrome,ORPHA,19,19,0,0,0,0,10,171,82,89,82,0,0,0.001353,0.001680,RANKABLE
ORPHA:220493,Joubert syndrome with ocular defect,ORPHA,40,40,0,0,0,0,31,780,170,610,170,0,0,0.001166,0.005418,RANKABLE
ORPHA:2728,"Blepharophimosis-intellectual disability syndrome, Ohdo type",ORPHA,26,26,0,0,0,0,20,325,38,287,38,0,0,0.001133,0.005682,RANKABLE
ORPHA:79410,"Localized dystrophic epidermolysis bullosa, pretibial form",ORPHA,23,23,0,0,0,0,13,253,192,61,192,0,0,0.001118,0.002919,RANKABLE
ORPHA:379,Chronic granulomatous disease,ORPHA,22,22,0,0,0,0,18,231,95,136,95,68,15,0.066692,0.552557,RANKABLE
ORPHA:79411,Self-improving dystrophic epidermolysis bullosa,ORPHA,13,13,0,0,0,0,9,78,67,11,67,0,0,0.001213,0.003568,RANKABLE
ORPHA:2720,"Oculocerebral hypopigmentation syndrome, Preus type",ORPHA,26,26,0,0,0,0,22,325,55,270,55,1,0,0.001887,0.035829,RANKABLE
ORPHA:90673,Hypothyroidism due to TSH receptor mutations,ORPHA,25,25,0,0,0,0,12,300,56,244,56,0,0,0.001801,0.009253,RANKABLE
ORPHA:90674,Isolated thyroid-stimulating hormone deficiency,ORPHA,40,40,0,0,0,0,20,780,119,661,119,1,0,0.001903,0.033195,RANKABLE
ORPHA:35858,Imerslund-Gräsbeck syndrome,ORPHA,30,30,0,0,0,0,20,435,74,361,74,8,2,0.017080,0.581322,RANKABLE
ORPHA:252054,Hemangioblastoma,ORPHA,16,16,0,0,0,0,8,120,47,73,47,0,0,0.000881,0.001541,RANKABLE
ORPHA:99000,Adult-onset foveomacular vitelliform dystrophy,ORPHA,9,9,0,0,0,0,6,36,36,0,36,0,0,0.001680,0.002971,RANKABLE
ORPHA:231111,Drug-induced lupus erythematosus,ORPHA,23,23,0,0,0,0,15,253,56,197,56,28,0,0.014362,0.046952,RANKABLE
ORPHA:357154,Oral submucous fibrosis,ORPHA,7,7,0,0,0,0,4,21,7,14,7,0,0,0.000693,0.002027,RANKABLE
ORPHA:2709,"Oculodental syndrome, Rutherfurd type",ORPHA,8,8,0,0,0,0,5,28,13,15,13,0,0,0.001526,0.005911,RANKABLE
ORPHA:240071,Classic progressive supranuclear palsy syndrome,ORPHA,28,28,0,0,0,0,14,378,220,158,220,0,0,0.001270,0.001643,RANKABLE
ORPHA:542592,Necrobiosis lipoidica,ORPHA,21,21,0,0,0,0,19,210,74,136,74,9,0,0.004468,0.033263,RANKABLE
ORPHA:2712,Oculofaciocardiodental syndrome,ORPHA,43,43,0,0,0,0,28,903,182,721,182,0,0,0.001115,0.004372,RANKABLE
ORPHA:2714,Oculo-palato-cerebral syndrome,ORPHA,24,24,0,0,0,0,17,276,50,226,50,0,0,0.001340,0.004372,RANKABLE
ORPHA:2715,Severe oculo-renal-cerebellar syndrome,ORPHA,29,29,0,0,0,0,19,406,81,325,81,0,0,0.001626,0.006886,RANKABLE
ORPHA:220460,Attenuated familial adenomatous polyposis,ORPHA,22,22,0,0,0,0,10,231,211,20,211,0,0,0.001203,0.001465,RANKABLE
ORPHA:2717,Oculotrichoanal syndrome,ORPHA,10,10,0,0,0,0,4,45,10,35,10,0,0,0.000857,0.001733,RANKABLE
ORPHA:101097,Autosomal recessive Charcot-Marie-Tooth disease with hoarseness,ORPHA,36,36,0,0,0,0,22,630,282,348,282,5,0,0.001365,0.010785,RANKABLE
ORPHA:79400,Localized epidermolysis bullosa simplex,ORPHA,22,22,0,0,0,0,12,231,125,106,125,0,0,0.001825,0.008446,RANKABLE
ORPHA:79401,PLEC-related intermediate epidermolysis bullosa simplex without extracutaneous involvement,ORPHA,9,9,0,0,0,0,5,36,28,8,28,0,0,0.001320,0.001673,RANKABLE
ORPHA:2710,Oculodentodigital dysplasia,ORPHA,83,83,0,0,0,0,60,3403,736,2667,736,0,0,0.001394,0.003811,RANKABLE
ORPHA:79402,Intermediate generalized junctional epidermolysis bullosa,ORPHA,14,14,0,0,0,0,9,91,58,33,58,0,0,0.001141,0.003568,RANKABLE
ORPHA:371428,Multicentric osteolysis-nodulosis-arthropathy spectrum,ORPHA,39,39,0,0,0,0,30,741,192,549,192,0,0,0.001729,0.005935,RANKABLE
ORPHA:34516,DNAJB6-related limb-girdle muscular dystrophy D1,ORPHA,12,12,0,0,0,0,5,66,39,27,39,0,0,0.000486,0.001550,RANKABLE
ORPHA:97292,Cardiogenic shock,ORPHA,30,30,0,0,0,0,19,435,124,311,124,0,0,0.001338,0.003482,RANKABLE
ORPHA:97297,Bohring-Opitz syndrome,ORPHA,65,65,0,0,0,0,36,2080,376,1704,376,1,0,0.001188,0.022910,RANKABLE
ORPHA:34515,FKRP-related limb-girdle muscular dystrophy R9,ORPHA,17,17,0,0,0,0,8,136,79,57,79,0,0,0.001135,0.009723,RANKABLE
ORPHA:97290,Familial papillary thyroid carcinoma with renal papillary neoplasia,ORPHA,14,14,0,0,0,0,8,91,27,64,27,0,0,0.001177,0.001931,RANKABLE
ORPHA:438213,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome,ORPHA,86,86,0,0,0,0,57,3655,593,3062,593,4,0,0.001317,0.027740,RANKABLE
ORPHA:90653,Stickler syndrome type 1,ORPHA,21,21,0,0,0,0,17,210,43,167,43,0,0,0.001794,0.008370,RANKABLE
ORPHA:2701,Noonan syndrome-like disorder with loose anagen hair,ORPHA,29,29,0,0,0,0,20,406,88,318,88,0,0,0.000741,0.005762,RANKABLE
ORPHA:90654,Stickler syndrome type 2,ORPHA,9,9,0,0,0,0,8,36,16,20,16,0,0,0.001786,0.002607,RANKABLE
ORPHA:438216,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation,ORPHA,38,38,0,0,0,0,17,703,293,410,293,0,0,0.000755,0.003204,RANKABLE
ORPHA:2703,Port-wine nevi-mega cisterna magna-hydrocephalus syndrome,ORPHA,10,10,0,0,0,0,7,45,21,24,21,0,0,0.001035,0.001615,RANKABLE
ORPHA:2704,Urofacial syndrome,ORPHA,11,11,0,0,0,0,9,55,23,32,23,1,0,0.001872,0.023973,RANKABLE
ORPHA:90658,Charcot-Marie-Tooth disease type 1E,ORPHA,39,39,0,0,0,0,22,741,272,469,272,8,0,0.002031,0.012185,RANKABLE
ORPHA:2707,"Oculocerebrofacial syndrome, Kaufman type",ORPHA,44,44,0,0,0,0,24,946,303,643,303,0,0,0.000706,0.004372,RANKABLE
ORPHA:51083,Congenital short QT syndrome,ORPHA,9,9,0,0,0,0,5,36,36,0,36,0,0,0.001126,0.001497,RANKABLE
ORPHA:101085,Charcot-Marie-Tooth disease type 1F,ORPHA,50,50,0,0,0,0,34,1225,536,689,536,16,0,0.001630,0.020259,RANKABLE
ORPHA:97289,Thymic neuroendocrine tumor,ORPHA,24,24,0,0,0,0,15,276,78,198,78,0,0,0.002098,0.006915,RANKABLE
ORPHA:370103,"Primary dystonia, DYT17 type",ORPHA,5,5,0,0,0,0,4,10,6,4,6,0,0,0.000993,0.001550,RANKABLE
ORPHA:90650,Otopalatodigital syndrome type 1,ORPHA,27,27,0,0,0,0,14,351,171,180,171,0,0,0.001573,0.002707,RANKABLE
ORPHA:101081,Charcot-Marie-Tooth disease type 1A,ORPHA,20,20,0,0,0,0,11,190,82,108,82,0,0,0.001097,0.002298,RANKABLE
ORPHA:90652,Otopalatodigital syndrome type 2,ORPHA,55,55,0,0,0,0,32,1485,472,1013,472,0,0,0.001408,0.004372,RANKABLE
ORPHA:101082,Charcot-Marie-Tooth disease type 1B,ORPHA,14,14,0,0,0,0,12,91,28,63,28,0,0,0.001085,0.002451,RANKABLE
ORPHA:354,GM1 gangliosidosis,ORPHA,89,89,0,0,0,0,66,3916,701,3215,701,52,2,0.003311,0.200045,RANKABLE
ORPHA:353,Gamma-sarcoglycan-related limb-girdle muscular dystrophy R5,ORPHA,27,27,0,0,0,0,6,351,176,175,176,3,0,0.001006,0.010037,RANKABLE
ORPHA:648919,Idiopathic catatonia,ORPHA,16,16,0,0,0,0,5,120,66,54,66,0,0,0.001189,0.001573,RANKABLE
ORPHA:356,Gerstmann-Straussler-Scheinker syndrome,ORPHA,18,18,0,0,0,0,16,153,136,17,136,0,0,0.001271,0.001970,RANKABLE
ORPHA:355,Gaucher disease,ORPHA,92,92,0,0,0,0,70,4186,695,3491,695,60,1,0.003881,0.162310,RANKABLE
ORPHA:199354,Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy,ORPHA,31,31,0,0,0,0,19,465,256,209,256,0,0,0.001151,0.002054,RANKABLE
ORPHA:35878,Hyperinsulinism-hyperammonemia syndrome,ORPHA,12,12,0,0,0,0,5,66,31,35,31,1,1,0.006291,0.142780,RANKABLE
ORPHA:101076,X-linked Charcot-Marie-Tooth disease type 2,ORPHA,26,26,0,0,0,0,13,325,130,195,130,4,0,0.002199,0.022484,RANKABLE
ORPHA:101077,X-linked Charcot-Marie-Tooth disease type 3,ORPHA,27,27,0,0,0,0,17,351,137,214,137,5,1,0.005652,0.471399,RANKABLE
ORPHA:101078,X-linked Charcot-Marie-Tooth disease type 4,ORPHA,16,16,0,0,0,0,14,120,51,69,51,0,0,0.001271,0.002451,RANKABLE
ORPHA:199351,Adult-onset dystonia-parkinsonism,ORPHA,32,32,0,0,0,0,17,496,333,163,333,0,0,0.001233,0.003756,RANKABLE
ORPHA:351,Galactosialidosis,ORPHA,9,9,0,0,0,0,8,36,6,30,6,0,0,0.002307,0.006209,RANKABLE
ORPHA:46532,Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome,ORPHA,6,6,0,0,0,0,5,15,2,13,2,0,0,0.000405,0.000603,RANKABLE
ORPHA:623615,Autoimmune limbic encephalitis,ORPHA,22,22,0,0,0,0,11,231,128,103,128,0,0,0.001132,0.002273,RANKABLE
ORPHA:289390,Primary Sjögren disease,ORPHA,82,82,0,0,0,0,50,3321,649,2672,649,336,26,0.026255,0.552557,RANKABLE
ORPHA:141132,Oculo-auriculo-vertebral spectrum,ORPHA,29,29,0,0,0,0,20,406,82,324,82,0,0,0.000784,0.001834,RANKABLE
ORPHA:101075,X-linked Charcot-Marie-Tooth disease type 1,ORPHA,16,16,0,0,0,0,15,120,52,68,52,0,0,0.001670,0.009469,RANKABLE
ORPHA:347,Frasier syndrome,ORPHA,16,16,0,0,0,0,7,120,81,39,81,0,0,0.000729,0.004908,RANKABLE
ORPHA:346,Quinquaud folliculitis decalvans,ORPHA,7,7,0,0,0,0,6,21,16,5,16,1,0,0.003624,0.043344,RANKABLE
ORPHA:349,Fucosidosis,ORPHA,31,31,0,0,0,0,22,465,74,391,74,1,0,0.001410,0.011061,RANKABLE
ORPHA:101070,Bilateral frontoparietal polymicrogyria,ORPHA,24,24,0,0,0,0,20,276,212,64,212,0,0,0.001129,0.008136,RANKABLE
ORPHA:348,"Fructose-1,6-bisphosphatase deficiency",ORPHA,34,34,0,0,0,0,22,561,147,414,147,15,9,0.012071,0.161588,RANKABLE
ORPHA:101071,Unilateral hemispheric polymicrogyria,ORPHA,14,14,0,0,0,0,12,91,91,0,91,0,0,0.001136,0.005196,RANKABLE
ORPHA:343,Hyperimmunoglobulinemia D with periodic fever,ORPHA,26,26,0,0,0,0,23,325,58,267,58,11,0,0.008074,0.057427,RANKABLE
ORPHA:33208,Idiopathic hypersomnia,ORPHA,11,11,0,0,0,0,6,55,55,0,55,0,0,0.000892,0.000980,RANKABLE
ORPHA:342,Familial Mediterranean fever,ORPHA,50,50,0,0,0,0,35,1225,200,1025,200,74,0,0.009540,0.050940,RANKABLE
ORPHA:345,Dissecting cellulitis of the scalp,ORPHA,7,7,0,0,0,0,5,21,6,15,6,1,0,0.005794,0.027947,RANKABLE
ORPHA:199343,EAST syndrome,ORPHA,26,26,0,0,0,0,17,325,117,208,117,0,0,0.001344,0.006106,RANKABLE
ORPHA:340,Hemorrhagic fever-renal syndrome,ORPHA,60,60,0,0,0,0,41,1770,281,1489,281,22,2,0.004107,0.131448,RANKABLE
ORPHA:438274,GCGR-related hyperglucagonemia,ORPHA,6,6,0,0,0,0,4,15,8,7,8,0,0,0.004405,0.009726,RANKABLE
ORPHA:99050,Abnormal origin of right or left pulmonary artery from the aorta,ORPHA,26,26,0,0,0,0,16,325,225,100,225,0,0,0.000854,0.009650,RANKABLE
ORPHA:623626,Paraneoplastic cerebellar degeneration,ORPHA,24,24,0,0,0,0,12,276,67,209,67,1,0,0.001543,0.027140,RANKABLE
ORPHA:485421,MFF-related encephalopathy due to mitochondrial and peroxisomal fission defect,ORPHA,29,29,0,0,0,0,24,406,175,231,175,13,0,0.002495,0.027740,RANKABLE
ORPHA:141127,Congenital tracheal stenosis,ORPHA,36,36,0,0,0,0,20,630,142,488,142,1,0,0.001509,0.010172,RANKABLE
ORPHA:79452,Milroy disease,ORPHA,18,18,0,0,0,0,13,153,19,134,19,0,0,0.001928,0.006563,RANKABLE
ORPHA:335,Congenital fibrinogen deficiency,ORPHA,26,26,0,0,0,0,13,325,61,264,61,1,0,0.001210,0.027189,RANKABLE
ORPHA:79455,Cutaneous mastocytoma,ORPHA,30,30,0,0,0,0,19,435,206,229,206,2,0,0.002415,0.033550,RANKABLE
ORPHA:79456,Diffuse cutaneous mastocytosis,ORPHA,31,31,0,0,0,0,24,465,133,332,133,19,0,0.005633,0.034935,RANKABLE
ORPHA:337,Fibrodysplasia ossificans progressiva,ORPHA,35,35,0,0,0,0,30,595,234,361,234,0,0,0.001785,0.007037,RANKABLE
ORPHA:79457,Maculopapular cutaneous mastocytosis,ORPHA,21,21,0,0,0,0,13,210,47,163,47,0,0,0.001470,0.003050,RANKABLE
